date,source_file,food,amount,amount (g),calories,carbs (grams),fat (grams),protein (grams),cholesterol (mg),sodium (mg),sugar (grams),fiber (grams)
"Jun 20, 2025",06010714,"Lentils, cooked",111 g,111.0,128,22,0,10,0,259,2,9
"Jun 20, 2025",06010714,signature select - instant oatmeal,44 g,44.0,160,32,2,4,0,210,14,3
"Jun 20, 2025",06010714,"Spinach, cooked, no fat",170 g,170.0,56,5,1,6,0,445,1,3
"Jun 20, 2025",06010714,Fage - Total 0% Greek Yogurt,200 g,200.0,107,7,0,21,13,73,7,0
"Jun 20, 2025",06010714,Carrots,250 gram,250.0,103,24,1,2,0,173,12,7
"Jun 20, 2025",06010714,Cherry tomatoes,73 gram,73.0,13,3,0,1,0,4,2,1
"Jun 20, 2025",06010714,Cucumber,429 g,429.0,64,16,0,3,0,9,7,2
"Jun 20, 2025",06010714,Bragg - Nutritional Yeast,5 gram,5.0,20,2,0,3,0,0,0,1
"Jun 20, 2025",06010714,Cherry tomatoes,112 gram,112.0,20,4,0,1,0,6,3,1
"Jun 20, 2025",06010714,"Chicken breast, grilled, skinless",106 g,106.0,187,0,6,31,102,374,0,0
"Jun 20, 2025",06010714,Fage - Total 0% Greek Yogurt,150 g,150.0,80,5,0,16,10,55,5,0
"Jun 20, 2025",06010714,O Organics - Organic California Style Vegetables,449 g,449.0,157,26,0,10,0,157,10,10
"Jun 21, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,68 oz,1927.8000000000002,20,0,0,0,0,0,0,0
"Jun 21, 2025",06010714,Fage - Total 0% Greek Yogurt,150 g,150.0,80,5,0,16,10,55,5,0
"Jun 21, 2025",06010714,Carrots,160 gram,160.0,66,15,0,1,0,110,8,4
"Jun 21, 2025",06010714,Celery,338 g,338.0,47,10,1,2,0,270,5,5
"Jun 21, 2025",06010714,Cucumber,177 g,177.0,27,6,0,1,0,4,3,1
"Jun 21, 2025",06010714,Monster - Zero Ultra,473 ml,473.0,10,6,0,0,0,370,0,0
"Jun 21, 2025",06010714,Bob's Red Mill - Xantham Gum,2 gram,2.0,7,2,0,0,0,51,0,0
"Jun 21, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 21, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 21, 2025",06010714,signature select - instant oatmeal,132 g,132.0,480,96,6,12,0,630,42,9
"Jun 21, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jun 21, 2025",06010714,Chicken Of The Sea - Crab Meat,0.33 cup,79.2,70,0,1,17,110,250,0,0
"Jun 21, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 21, 2025",06010714,Bob's Red Mill - Xantham Gum,4 gram,4.0,13,3,0,0,0,102,0,0
"Jun 21, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 21, 2025",06010714,Fage - Total 0% Greek Yogurt,150 g,150.0,80,5,0,16,10,55,5,0
"Jun 21, 2025",06010714,Signature Select - Mixed Fruit,265 g,265.0,120,31,0,2,0,0,24,5
"Jun 21, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jun 21, 2025",06010714,"Chicken breast, grilled, skinless",195 g,195.0,343,0,11,58,187,688,0,0
"Jun 21, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 21, 2025",06010714,Chicken Of The Sea - Crab Meat,0.33 cup,79.2,70,0,1,17,110,250,0,0
"Jun 22, 2025",06010714,Signature Select - Clover Honey,16 g,16.0,46,13,0,0,0,0,13,0
"Jun 22, 2025",06010714,Bob's Red Mill - Xantham Gum,4 gram,4.0,13,3,0,0,0,102,0,0
"Jun 22, 2025",06010714,"Spinach, cooked, no fat",173 g,173.0,57,5,1,6,0,453,1,3
"Jun 22, 2025",06010714,signature select - instant oatmeal,44 g,44.0,160,32,2,4,0,210,14,3
"Jun 22, 2025",06010714,"Chicken breast, grilled, skinless",175 g,175.0,308,0,10,52,168,618,0,0
"Jun 22, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,122 g,122.0,22,5,0,1,0,6,3,1
"Jun 22, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,51 oz,1445.8500000000001,15,0,0,0,0,0,0,0
"Jun 22, 2025",06010714,Bragg - Nutritional Yeast,5 gram,5.0,20,2,0,3,0,0,0,1
"Jun 22, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 22, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 22, 2025",06010714,Kikkoman - Soy Sauce,15 ml,15.0,10,1,0,2,0,920,1,0
"Jun 22, 2025",06010714,Carrots,158 gram,158.0,65,15,0,1,0,109,7,4
"Jun 22, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,70 g,70.0,13,3,0,1,0,3,2,1
"Jun 23, 2025",06010714,Bob's Red Mill - Xantham Gum,12 gram,12.0,40,9,0,0,0,307,0,0
"Jun 23, 2025",06010714,Fage - Total 0% Greek Yogurt,150 g,150.0,80,5,0,16,10,55,5,0
"Jun 23, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 23, 2025",06010714,Signature Select - Mixed Fruit,281 g,281.0,128,33,0,2,0,0,26,5
"Jun 23, 2025",06010714,Topo Chico - lime with mint,2 can,,10,2,0,0,0,80,0,0
"Jun 23, 2025",06010714,"Spinach, cooked, no fat",145 g,145.0,48,4,1,5,0,380,1,3
"Jun 23, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,87 g,87.0,16,3,0,1,0,4,2,1
"Jun 23, 2025",06010714,"Chicken breast, grilled, skinless",129 g,129.0,227,0,7,38,124,455,0,0
"Jun 23, 2025",06010714,Celery,516 g,516.0,72,15,1,4,0,413,7,8
"Jun 23, 2025",06010714,Bragg - Nutritional Yeast,7 gram,7.0,28,3,0,4,0,0,0,1
"Jun 23, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 23, 2025",06010714,Bob's Red Mill - Xantham Gum,3 gram,3.0,10,2,0,0,0,77,0,0
"Jun 23, 2025",06010714,Fage - Total 0% Greek Yogurt,150 g,150.0,80,5,0,16,10,55,5,0
"Jun 23, 2025",06010714,Quaker - Instant Oatmeal- Maple,1 packet,,160,32,2,4,0,260,12,3
"Jun 24, 2025",06010714,Quaker - Instant Oatmeal- Maple,2 packet,,320,64,4,8,0,520,24,6
"Jun 24, 2025",06010714,top ramen - Ramen,4 pack,,760,104,28,20,0,3640,4,8
"Jun 24, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,34 oz,963.9000000000001,10,0,0,0,0,0,0,0
"Jun 24, 2025",06010714,Olive oil,0.5 tbsp,7.5,60,0,7,0,0,0,0,0
"Jun 24, 2025",06010714,Avocado,0.5 avocado,,120,6,11,2,0,5,0,5
"Jun 24, 2025",06010714,"Chicken breast, grilled, skinless",150 g,150.0,264,0,8,44,144,530,0,0
"Jun 24, 2025",06010714,Bob's Red Mill - Xantham Gum,9 gram,9.0,30,7,0,0,0,230,0,0
"Jun 24, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 24, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 24, 2025",06010714,Signature Select - Mixed Fruit,301 g,301.0,137,35,0,2,0,0,27,6
"Jun 24, 2025",06010714,Topo Chico - lime with mint,1 can,,5,1,0,0,0,40,0,0
"Jun 24, 2025",06010714,Bragg - Nutritional Yeast,12 gram,12.0,48,5,0,7,0,0,0,2
"Jun 24, 2025",06010714,O Organics - Organic California Style Vegetables,275 g,275.0,96,16,0,6,0,96,6,6
"Jun 24, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 24, 2025",06010714,Bragg - Nutritional Yeast,5 gram,5.0,20,2,0,3,0,0,0,1
"Jun 24, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,51 g,51.0,9,2,0,0,0,2,1,1
"Jun 24, 2025",06010714,"Spinach, raw, fresh",164 gram,164.0,38,6,1,5,0,130,1,4
"Jun 24, 2025",06010714,"Chicken breast, grilled, skinless",158 g,158.0,278,0,9,47,152,558,0,0
"Jun 25, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jun 25, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jun 25, 2025",06010714,Panda Express - Fried Rice,2 side,,940,128,38,22,300,1660,6,6
"Jun 25, 2025",06010714,Fairlife - Reduced Fat Milk,526 ml,526.0,263,13,10,28,44,263,13,0
"Jun 25, 2025",06010714,Lucky charms - Lucky Charms,137 gram,137.0,558,112,5,10,0,863,51,10
"Jun 25, 2025",06010714,Chipotle - Tomatillo-Red Chili Salsa,2 fl oz,,25,4,1,1,0,500,1,2
"Jun 25, 2025",06010714,Chipotle - Romaine Lettuce (salad),2.5 oz,70.875,10,2,0,1,0,5,1,1
"Jun 25, 2025",06010714,Chipotle - Roasted Chili-Corn Salsa,3.5 oz,99.22500000000001,80,16,2,3,0,330,4,3
"Jun 25, 2025",06010714,Chipotle - Guacamole,3.5 oz,99.22500000000001,200,7,19,2,0,330,1,5
"Jun 25, 2025",06010714,Chipotle - Fresh Tomato Salsa,3.5 oz,99.22500000000001,20,4,0,1,0,500,3,1
"Jun 25, 2025",06010714,Chipotle - Cheese,1 oz,28.35,100,1,8,6,30,190,0,0
"Jun 25, 2025",06010714,Chipotle - Chips,4 oz,113.4,570,73,27,8,0,420,4,8
"Jun 25, 2025",06010714,Chipotle - Cilantro-Lime White Rice,4 oz,113.4,185,34,4,4,0,375,0,1
"Jun 25, 2025",06010714,Chipotle - Black Beans,4 oz,113.4,120,22,1,7,0,260,1,12
"Jun 25, 2025",06010714,Chipotle - Chicken,4 oz,113.4,180,0,7,32,125,310,0,1
"Jun 25, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,51 oz,1445.8500000000001,15,0,0,0,0,0,0,0
"Jun 25, 2025",06010714,Bragg - Nutritional Yeast,11 gram,11.0,44,4,0,7,0,0,0,2
"Jun 25, 2025",06010714,Bragg - Nutritional Yeast,12 gram,12.0,48,5,0,7,0,0,0,2
"Jun 25, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 25, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 26, 2025",06010714,Banana,120 g,120.0,116,27,0,1,0,0,19,2
"Jun 26, 2025",06010714,Fairlife - Reduced Fat Milk,539 ml,539.0,270,13,10,29,45,270,13,0
"Jun 26, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 26, 2025",06010714,"Kraft - Grated Cheese, Parmesan",52 g,52.0,208,0,16,21,26,832,0,0
"Jun 26, 2025",06010714,O Organics - Organic California Style Vegetables,235 g,235.0,82,14,0,5,0,82,5,5
"Jun 26, 2025",06010714,"Lentils, cooked",132 g,132.0,152,26,1,12,0,308,2,10
"Jun 26, 2025",06010714,"Chicken breast, grilled, skinless",83 g,83.0,146,0,5,25,80,293,0,0
"Jun 26, 2025",06010714,Bragg - Nutritional Yeast,23 gram,23.0,92,9,0,14,0,0,0,5
"Jun 26, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 26, 2025",06010714,Celery,156 g,156.0,22,5,0,1,0,125,2,2
"Jun 26, 2025",06010714,Generic - Baby carrots,177 g,177.0,73,17,0,2,0,122,8,5
"Jun 26, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 26, 2025",06010714,O Organics - Organic California Style Vegetables,90 g,90.0,31,5,0,2,0,31,2,2
"Jun 26, 2025",06010714,"Lentils, cooked",128 g,128.0,147,26,0,11,0,298,2,10
"Jun 26, 2025",06010714,"Chicken breast, grilled, skinless",77 g,77.0,136,0,4,23,74,272,0,0
"Jun 26, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jun 26, 2025",06010714,Cucumber,341 g,341.0,51,12,0,2,0,7,6,2
"Jun 26, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 26, 2025",06010714,Lucky charms - Lucky Charms,101 gram,101.0,411,82,4,7,0,636,37,7
"Jun 26, 2025",06010714,Oikos - Oikos Triple Zero Peach,150 g,150.0,90,7,0,15,10,55,5,0
"Jun 26, 2025",06010714,Fairlife - Reduced Fat Milk,523 ml,523.0,262,13,10,28,44,262,13,0
"Jun 26, 2025",06010714,Lucky charms - Lucky Charms,75 gram,75.0,306,61,3,6,0,472,28,6
"Jun 27, 2025",06010714,Evelyn's - Figs/Almond Tart,1 slice,,178,24,9,3,49,58,14,1
"Jun 27, 2025",06010714,Vanilla ice cream,0.25 scoop,,62,7,3,1,13,24,6,0
"Jun 27, 2025",06010714,Celery,50 g,50.0,7,1,0,0,0,40,1,1
"Jun 27, 2025",06010714,Garofalo - Rigatoni,150 gram,150.0,536,110,2,21,0,0,0,0
"Jun 27, 2025",06010714,Topo Chico - lime with mint,1 can,,5,1,0,0,0,40,0,0
"Jun 27, 2025",06010714,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jun 27, 2025",06010714,"Lentils, cooked",146 g,146.0,168,29,1,13,0,340,3,12
"Jun 27, 2025",06010714,"Chicken breast, grilled, skinless",159 g,159.0,280,0,9,47,153,561,0,0
"Jun 27, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jun 27, 2025",06010714,Celery,136 g,136.0,19,4,0,1,0,109,2,2
"Jun 27, 2025",06010714,Generic - Baby carrots,143 g,143.0,59,14,0,1,0,99,7,4
"Jun 27, 2025",06010714,"Butter, unsalted",1 tablespoon,15.0,100,0,11,0,30,0,0,0
"Jun 27, 2025",06010714,Sourdough - Sourdough Bread,2 slice,,200,40,2,6,0,0,2,2
"Jun 27, 2025",06010714,Egg,2 egg,,143,1,10,12,411,129,0,0
"Jun 28, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 28, 2025",06010714,Bragg - Nutritional Yeast,15 gram,15.0,60,6,0,9,0,0,0,3
"Jun 28, 2025",06010714,Mission - Flour Tortillas,2 tortilla,,420,70,9,12,0,1180,4,2
"Jun 28, 2025",06010714,"Lentils, cooked",303 g,303.0,348,61,1,27,0,706,5,24
"Jun 28, 2025",06010714,"Signature Select - Garlic Chili, Crunch Oil",18 g,18.0,120,5,11,1,0,130,1,1
"Jun 28, 2025",06010714,"Chicken breast, grilled, skinless",95 g,95.0,167,0,5,28,91,335,0,0
"Jun 28, 2025",06010714,Bob's Red Mill - Xantham Gum,10 gram,10.0,33,8,0,0,0,256,0,0
"Jun 28, 2025",06010714,Fage - Total 0% Greek Yogurt,345 g,345.0,184,12,0,37,23,127,12,0
"Jun 28, 2025",06010714,Signature Select - Mixed Fruit,270 g,270.0,123,32,0,2,0,0,25,5
"Jun 28, 2025",06010714,Celery,221 g,221.0,31,7,0,2,0,177,3,4
"Jun 28, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 28, 2025",06010714,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jun 28, 2025",06010714,"Signature Select - Peanut Butter, Creamy",64 g,64.0,360,16,30,14,0,240,8,4
"Jun 28, 2025",06010714,Bragg - Nutritional Yeast,9 gram,9.0,36,4,0,5,0,0,0,2
"Jun 28, 2025",06010714,"Lentils, cooked",250 g,250.0,288,50,1,22,0,583,4,20
"Jun 28, 2025",06010714,O Organics - Organic California Style Vegetables,127 g,127.0,44,7,0,3,0,44,3,3
"Jun 28, 2025",06010714,Topo Chico - lime with mint,1 can,,5,1,0,0,0,40,0,0
"Jun 28, 2025",06010714,Bob's Red Mill - Xantham Gum,3 gram,3.0,10,2,0,0,0,77,0,0
"Jun 28, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jun 29, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 29, 2025",06010714,Olive oil,17 mL,17.0,137,0,16,0,0,0,0,0
"Jun 29, 2025",06010714,Bragg - Nutritional Yeast,27 gram,27.0,108,11,0,16,0,0,0,5
"Jun 29, 2025",06010714,del Cabo Organic - Cherry Tomatoes,112 g,112.0,20,4,0,1,0,6,3,1
"Jun 29, 2025",06010714,"Lentils, cooked",302 g,302.0,347,60,1,27,0,704,5,24
"Jun 29, 2025",06010714,"Chicken breast, grilled, skinless",213 g,213.0,375,0,12,63,204,752,0,0
"Jun 29, 2025",06010714,O Organics - Organic California Style Vegetables,608 g,608.0,212,35,0,14,0,212,14,14
"Jun 29, 2025",06010714,Generic - Baby carrots,227 g,227.0,93,22,1,2,0,157,11,6
"Jun 29, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 29, 2025",06010714,"Signature Select - Peanut Butter, Creamy",25 g,25.0,141,6,12,5,0,94,3,2
"Jun 29, 2025",06010714,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"Jun 29, 2025",06010714,Fage - Total 0% Greek Yogurt,55 g,55.0,29,2,0,6,4,20,2,0
"Jun 29, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,34 oz,963.9000000000001,10,0,0,0,0,0,0,0
"Jun 29, 2025",06010714,Bob's Red Mill - Xanthan Gum,3 gram,3.0,10,2,0,0,0,87,0,2
"Jun 30, 2025",06010714,"Lentils, cooked",440 g,440.0,506,88,2,39,0,1025,8,35
"Jun 30, 2025",06010714,del Cabo Organic - Cherry Tomatoes,82 g,82.0,15,3,0,1,0,4,2,1
"Jun 30, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 30, 2025",06010714,Quaker - Apple Cinnamon Rice Cakes,8 cake,,400,88,0,4,0,0,24,0
"Jun 30, 2025",06010714,Bragg - Nutritional Yeast,15 gram,15.0,60,6,0,9,0,0,0,3
"Jun 30, 2025",06010714,"Chicken breast, grilled, skinless",104 g,104.0,183,0,6,31,100,367,0,0
"Jun 30, 2025",06010714,Signature Select - California Style Vegetables,630 g,630.0,222,37,0,15,0,222,15,15
"Jun 30, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jun 30, 2025",06010714,Quaker - Apple Cinnamon Rice Cakes,6 cake,,300,66,0,3,0,0,18,0
"Jun 30, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jun 30, 2025",06010714,"Lentils, cooked",100 g,100.0,115,20,0,9,0,233,2,8
"Jun 30, 2025",06010714,"Chicken breast, grilled, skinless",107 g,107.0,188,0,6,32,103,378,0,0
"Jun 30, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jun 30, 2025",06010714,Banana,98 g,98.0,95,22,0,1,0,0,15,2
"Jun 30, 2025",06010714,Bob's Red Mill - Xantham Gum,2 gram,2.0,7,2,0,0,0,51,0,0
"Jun 30, 2025",06010714,Leanfit Protein powder - Protein Powder,1 scoop,,120,2,2,25,70,110,1,1
"Jul 1, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jul 1, 2025",06010714,"Signature Select - Garlic Chili, Crunch Oil",12 g,12.0,80,3,7,0,0,87,0,1
"Jul 1, 2025",06010714,Bob's Red Mill - Xantham Gum,6 gram,6.0,20,5,0,0,0,153,0,0
"Jul 1, 2025",06010714,The Daily Crave - Lentil Chips,100 gram,100.0,494,60,25,14,0,776,0,4
"Jul 1, 2025",06010714,"Yam, baked",517 g,517.0,465,107,1,10,0,982,33,17
"Jul 1, 2025",06010714,"Signature Select - Garlic Chili, Crunch Oil",20 g,20.0,133,6,12,1,0,144,1,1
"Jul 1, 2025",06010714,Clover Sonoma - Cottage Cheese,135 g,135.0,143,4,6,18,30,406,4,0
"Jul 1, 2025",06010714,Nectarine,1 fruit,,55,13,0,1,0,18,11,2
"Jul 1, 2025",06010714,"Chicken breast, grilled, skinless",140 g,140.0,246,0,8,41,134,494,0,0
"Jul 1, 2025",06010714,Carrots,255 gram,255.0,105,24,1,2,0,176,12,7
"Jul 1, 2025",06010714,Bragg - Nutritional Yeast,12 gram,12.0,48,5,0,7,0,0,0,2
"Jul 1, 2025",06010714,O Organics - Organic California Style Vegetables,85 g,85.0,30,5,0,2,0,30,2,2
"Jul 1, 2025",06010714,Fage - Total 0% Greek Yogurt,420 g,420.0,224,14,0,45,28,154,14,0
"Jul 1, 2025",06010714,Mission - Flour Tortillas,1 tortilla,,210,35,5,6,0,590,2,1
"Jul 1, 2025",06010714,"Signature Select - Peanut Butter, Creamy",16 g,16.0,90,4,8,4,0,60,2,1
"Jul 1, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jul 2, 2025",06010714,"Signature Select - Peanut Butter, Creamy",35 g,35.0,197,9,16,8,0,131,4,2
"Jul 2, 2025",06010714,Bob's Red Mill - Xantham Gum,10 gram,10.0,33,8,0,0,0,256,0,0
"Jul 2, 2025",06010714,Optimum Nutrition - Protein,2 Scoop,,240,6,2,48,60,260,2,0
"Jul 2, 2025",06010714,Signature Select - Mixed Fruit,375 g,375.0,170,44,0,2,0,0,34,7
"Jul 2, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jul 2, 2025",06010714,"Yam, baked",307 g,307.0,276,63,0,6,0,583,20,10
"Jul 2, 2025",06010714,"Chicken breast, grilled, skinless",104 g,104.0,183,0,6,31,100,367,0,0
"Jul 2, 2025",06010714,Nectarine,1 fruit,,55,13,0,1,0,18,11,2
"Jul 2, 2025",06010714,Sparkling Ice - Sparkling Ice Black Raspberry,17 oz,481.95000000000005,5,0,0,0,0,0,0,0
"Jul 2, 2025",06010714,"Chicken breast, grilled, skinless",170 g,170.0,299,0,9,50,163,600,0,0
"Jul 2, 2025",06010714,O Organics - Organic California Style Vegetables,648 g,648.0,226,38,0,15,0,226,15,15
"Jul 3, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jul 3, 2025",06010714,The Daily Crave - Lentil Chips,23 gram,23.0,114,14,6,3,0,178,0,1
"Jul 3, 2025",06010714,"Chicken breast, grilled, skinless",77 g,77.0,136,0,4,23,74,272,0,0
"Jul 3, 2025",06010714,"Yam, baked",328 g,328.0,295,68,0,7,0,623,21,11
"Jul 3, 2025",06010714,Bob's Red Mill - Xantham Gum,9 gram,9.0,30,7,0,0,0,230,0,0
"Jul 3, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jul 3, 2025",06010714,Signature Select - Mixed Fruit,323 g,323.0,147,38,0,2,0,0,29,6
"Jul 3, 2025",06010714,Generic - Baby carrots,162 g,162.0,66,16,0,2,0,112,8,5
"Jul 3, 2025",06010714,"Signature Select - Peanut Butter, Creamy",35 g,35.0,197,9,16,8,0,131,4,2
"Jul 3, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jul 3, 2025",06010714,Bragg - Nutritional Yeast,7 gram,7.0,28,3,0,4,0,0,0,1
"Jul 3, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,68 g,68.0,12,3,0,1,0,3,2,1
"Jul 3, 2025",06010714,"Lentils, cooked",102 g,102.0,117,20,0,9,0,238,2,8
"Jul 3, 2025",06010714,"Chicken breast, grilled, skinless",129 g,129.0,227,0,7,38,124,455,0,0
"Jul 3, 2025",06010714,Clover Sonoma - Cottage Cheese,114 g,114.0,121,3,5,15,25,343,3,0
"Jul 3, 2025",06010714,"Signature Select - Garlic Chili, Crunch Oil",19 g,19.0,127,5,12,1,0,137,1,1
"Jul 3, 2025",06010714,del Cabo Organic - Cherry Tomatoes,90 g,90.0,16,4,0,1,0,5,2,1
"Jul 3, 2025",06010714,"Chicken breast, grilled, skinless",127 g,127.0,224,0,7,38,122,448,0,0
"Jul 3, 2025",06010714,"Yam, baked",268 g,268.0,241,55,0,5,0,509,17,9
"Jul 3, 2025",06010714,Banana,1 medium,,114,27,0,1,0,0,19,2
"Jul 4, 2025",06010714,"Yam, baked",192 g,192.0,173,40,0,4,0,365,12,6
"Jul 4, 2025",06010714,Miso Soup - Miso Soup,632 milliliter,632.0,224,21,9,16,0,2666,7,5
"Jul 4, 2025",06010714,Banana,124 g,124.0,120,28,0,1,0,0,20,2
"Jul 4, 2025",06010714,Tuna water shenker - Tuna water,95 gr,,100,0,1,23,0,1,0,0
"Jul 4, 2025",06010714,Cucumber,287 g,287.0,43,10,0,2,0,6,5,1
"Jul 4, 2025",06010714,Nectarine,1 fruit,,55,13,0,1,0,18,11,2
"Jul 4, 2025",06010714,"Lentils, cooked",228 g,228.0,262,46,1,20,0,531,4,18
"Jul 4, 2025",06010714,"Chicken breast, grilled, skinless",122 g,122.0,215,0,7,36,117,431,0,0
"Jul 4, 2025",06010714,Bragg - Nutritional Yeast,7 gram,7.0,28,3,0,4,0,0,0,1
"Jul 4, 2025",06010714,"Signature Select - Garlic Chili, Crunch Oil",21 g,21.0,140,6,13,1,0,152,1,1
"Jul 4, 2025",06010714,"Yam, baked",503 g,503.0,453,104,1,10,0,956,32,17
"Jul 4, 2025",06010714,Del Cabo - Sugar Plum Grape Tomatoes,64 g,64.0,12,2,0,1,0,3,2,1
"Jul 4, 2025",06010714,"Chicken breast, grilled, skinless",174 g,174.0,306,0,9,52,167,614,0,0
"Jul 4, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jul 5, 2025",06010714,Ribs Pot Roast,1.89 serving,,1272,86,58,102,343,2027,41,19
"Jul 5, 2025",06010714,Ribs Pot Roast,1.55 serving,,1043,71,48,83,281,1662,34,16
"Jul 5, 2025",06010714,Sushiholic - Rainbow Roll,8 pieces,,476,50,16,33,58,687,8,5
"Jul 5, 2025",06010714,Ribs Pot Roast,1.11 serving,,747,51,34,60,201,1190,24,11
"Jul 5, 2025",06010714,Bell pepper,115 g,115.0,25,6,0,1,0,3,3,2
"Jul 5, 2025",06010714,Generic - Baby carrots,166 g,166.0,68,16,0,2,0,115,8,5
"Jul 5, 2025",06010714,"Signature Select - Peanut Butter, Creamy",26 g,26.0,146,7,12,6,0,98,3,2
"Jul 5, 2025",06010714,Bragg - Nutritional Yeast,10 gram,10.0,40,4,0,6,0,0,0,2
"Jul 5, 2025",06010714,Optimum Nutrition - Protein,1 Scoop,,120,3,1,24,30,130,1,0
"Jul 6, 2025",06010714,Bragg - Nutritional Yeast,6 gram,6.0,24,2,0,4,0,0,0,1
